n_samples,n_features,log_n_samples,log_n_features,feature_ratio,target_mean,target_std,target_skew,target_kurtosis,mean_feature_skew,mean_feature_kurtosis,mean_abs_corr,max_abs_corr,mean_predictor_r2,decision_stump_r2,simple_rule_r2,LGBMRegressor_1pct_r2,XGBRegressor_1pct_r2,RandomForestRegressor_1pct_r2,DecisionTreeRegressor_1pct_r2,HistGradientBoostingRegressor_1pct_r2,GradientBoostingRegressor_1pct_r2,MLPRegressor_1pct_r2,BayesianRidge_1pct_r2,LinearRegression_1pct_r2,SVR_1pct_r2,TabPFNRegressor_1pct_r2,tree_advantage,tabpfn_suitable,svm_suitable,linear_favorable,BayesianRidge_rank,TabPFNRegressor_rank,RandomForestRegressor_rank,SVR_rank,XGBRegressor_rank,GradientBoostingRegressor_rank,HistGradientBoostingRegressor_rank,MLPRegressor_rank,LinearRegression_rank,LGBMRegressor_rank,DecisionTreeRegressor_rank
500,10,6.216606101,2.397895273,0.02,7.56E-11,0.9989995007,-0.2707521756,0.04947262792,0.2600347889,-0.09457327939,0.1831158096,0.9156339088,-4.28E-10,-0.07979508735,0.199137812,-0.02064471781,-0.3788780991,-0.1649821199,-0.5981652477,-0.02064471962,-0.3329975488,-1.529934194,-0.09480891202,-41.68755046,0.0605700998,-0.2700404012,-0.2789328993,1,1,0,10,1,6,9,5,3,2,8,11,4,7
250,25,5.525452939,3.258096538,0.1,-6.32E-10,0.9979979957,-0.4908262315,-0.4830213288,-0.6998000105,1.119956647,0.0611440212,0.8859905924,-0.001127525293,0.2638867984,0.381372732,-0.3942380445,-1.211016073,-0.3114755856,-0.8802659443,-0.3942380436,-0.4141858055,-0.03788293626,-0.3938783991,-1.048353822,-0.6097728386,-0.2349671146,-0.1174859335,1,1,0,10,1,5,9,6,2,3,11,7,4,8
1000,10,6.908754779,2.397895273,0.01,7.31E-10,0.9994998732,-0.5435443961,-0.5312362847,-0.003783686986,-1.68852273,0.07470056551,0.8782381706,-0.01183368682,0.4088226528,0.3205310752,-0.004892302338,-0.4821705303,0.1873145653,-0.6974202773,-0.004892299783,-0.4473089371,-0.04163228562,-0.06120526879,-2.287747821,0.1257704064,0.2397626033,0.08829157759,0,1,0,11,1,6,9,5,4,2,7,10,3,8
1000,50,6.908754779,3.931825633,0.05,5.27E-10,0.999499875,-0.1647046885,0.3285199316,-0.3079892048,-0.1582270975,0.02997465901,0.9278814392,-0.01024548489,0.1566394972,0.2443230943,-0.01617219271,-0.4862338486,-0.1092313827,-1.741235978,-0.01617219148,-0.4824939632,-0.137677637,-0.621016296,-0.6210177897,0.01251917913,0.1169655746,-0.0876835971,0,1,0,10,1,6,9,5,4,2,11,8,3,7
1000,10,6.908754779,2.397895273,0.01,-4.01E-10,0.9994998757,-0.1649782036,0.2940551205,-0.08095245284,-1.149508517,0.1353916409,0.9312145652,-0.0002539567546,0.1742122284,0.2822788246,-0.04570071254,-0.1765902178,-0.04448259409,-0.7955408191,-0.04570070786,-0.2629432175,-0.7930673429,-1.613903748,-1.851787551,0.08847472512,-0.2358432909,-0.1080665962,0,1,0,11,1,6,9,4,5,2,7,10,3,8
500,100,6.216606101,4.615120517,0.2,-5.27E-10,0.9989995002,-0.2209646841,0.1391740092,0.0688050498,0.06908226751,0.03549369383,0.9317732536,-0.03889942182,0.06500830412,-0.0001107077916,-0.000480308282,-1.316914627,-0.007784743734,-1.663001217,-0.0004803084192,-1.214299321,-0.2510210026,-0.01376194137,-0.01376216897,0.01577307691,0.01714584881,0.06511901191,0,1,0,8,1,6,9,5,4,3,11,10,2,7
250,25,5.525452939,3.258096538,0.1,7.55E-10,0.9979979982,-0.2748144546,-0.4525375997,0.1943861474,-0.3320550752,0.05502571585,0.891456048,-0.01466317351,0.2713953282,0.05132821768,-0.2942445885,-0.1054778004,-0.2004398771,-1.082472008,-0.294244601,-0.08815559701,-0.4520880636,-0.5501945256,-0.5501962315,-0.3149171409,-0.2865225131,0.2200671105,1,1,0,8,1,6,9,4,2,5,11,10,3,7
250,10,5.525452939,2.397895273,0.04,2.33E-09,0.9979979965,0.1429717386,0.9769598001,0.327266199,-1.066838296,0.17596191,0.9275588088,-0.0001593892909,-0.01348345159,0.2742919674,-0.01243227999,-1.538911588,-0.4463779074,-2.918035754,-0.01243228103,-1.247503611,-1.882484257,-2.355086975,-9.908910512,-0.2255168055,-0.4364458939,-0.287775419,1,1,0,8,1,4,7,6,2,5,10,9,3,11
500,50,6.216606101,3.931825633,0.1,7.10E-10,0.9989995013,-0.1448563564,0.06762405309,0.09383886184,-0.3607420496,0.0418240973,0.9317701857,-8.26E-05,0.02407155092,0.1145201268,-0.01381669797,-0.5507485095,-0.01894937749,-0.7258347352,-0.01381669966,-0.2817952034,-0.1426961053,-0.1089505224,-0.1089514162,-0.01022863427,-0.006868695955,-0.09044857586,0,1,0,9,1,6,8,2,3,5,11,10,4,7
1000,50,6.908754779,3.931825633,0.05,6.05E-10,0.9994998752,-0.07025922882,0.2329849456,-0.06554040257,-0.5495412758,0.02861733661,0.9266094418,-0.000353636872,0.1262222879,0.2252878006,-0.0925284873,-0.3066209262,0.01383651804,-1.17324862,-0.09252847881,-0.5782724986,-0.4363250515,-0.7717773177,-0.7717791459,-0.2537835076,0.01203993307,-0.09906551266,0,1,0,10,1,6,8,4,5,3,11,9,2,7
250,50,5.525452939,3.931825633,0.2,1.28E-09,0.9979979985,-0.09719590581,-0.06618041571,-0.3210756751,-0.6379778399,0.05415206365,0.9258960901,-0.006599964129,-0.003308486823,-0.2560886575,-0.01219259192,0.0733441136,-0.02876943546,-1.884835648,-0.01219259618,-0.6264164428,-0.2128493243,-0.3558691289,-0.3558698767,-0.005976299795,-0.1715950725,0.2527801707,0,1,0,9,1,6,8,4,5,2,10,11,3,7
1000,25,6.908754779,3.258096538,0.025,4.07E-10,0.9994998752,-0.3643282244,-0.4887328124,0.4984413182,0.9194245712,0.03048213457,0.8858370143,-0.001777689327,0.2605101002,0.321733156,-0.002654382114,-0.5478833203,0.1525447683,-0.2084735503,-0.002654381524,-0.009640506657,-0.09234644029,-0.367679323,-0.367683352,0.04012802743,0.1723341482,-0.06122305581,0,1,0,9,1,6,10,5,4,2,11,8,3,7
100,10,4.615120517,2.397895273,0.1,-1.10E-09,0.9949874336,0.2546483992,-0.3789848064,0.4122019974,0.09339103385,0.07934822765,0.2045916692,-0.02358278725,0.2334960406,0.7365903138,,,,,,,,,,,,-0.5030942732,1,1,1,4,1,10,7,9,8,2,3,5,6,11
1000,50,6.908754779,3.931825633,0.05,4.61E-10,0.9994998752,-0.5996882849,-0.5720850281,-0.5397910994,0.5536338505,0.02775655999,0.8781901197,-0.0005060789969,0.4012778906,0.2784244532,-0.3530989729,-0.1564047273,-0.1367833439,-0.1465357896,-0.3530989675,-0.1631867114,-0.0807381138,-0.7997856378,-0.7997881911,-0.3753612493,-0.02546871099,0.1228534374,0,1,0,10,1,6,8,5,3,4,11,9,2,7
1000,10,6.908754779,2.397895273,0.01,5.40E-12,0.9994998737,-0.1725642155,0.250911744,0.2371985106,-0.9960236914,0.1680642072,0.9307798659,-0.0001938371725,0.1144559767,0.2822641679,-0.04035768524,-0.4519848934,-0.2295367225,-0.6662715588,-0.04035768898,-0.3207555442,-0.156712922,-0.8514995727,-1.145925067,0.01216341075,0.02767502633,-0.1678081912,0,1,0,10,1,6,9,2,5,4,7,11,3,8
100,25,4.615120517,3.258096538,0.25,7.10E-10,0.9949874325,-0.4864333008,-0.717334336,0.04849610164,0.2324393006,0.09582087394,0.8826919771,-0.02446102748,0.1351508882,0.08999111407,,,,,,,,,,,,0.04515977417,1,1,0,9,1,4,8,3,2,6,10,11,5,7
500,50,6.216606101,3.931825633,0.1,-1.14E-09,0.9989995008,-0.5846430097,-0.5967265962,0.2490854458,-0.1363330741,0.03881731994,0.8733674654,-0.002862802343,0.4076272224,0.1554220812,-0.004536108556,-0.4623629038,0.2547420713,-0.1055457904,-0.004536106513,0.1546035304,-0.1429208056,0.001470741849,0.001470132791,0.04178766622,0.2595942467,0.2522051412,0,1,0,9,1,6,8,5,3,4,11,10,2,7
500,10,6.216606101,2.397895273,0.02,-2.35E-10,0.9989994976,-0.5987170365,-0.504260745,-0.3775479886,-1.295388249,0.08164112841,0.8743541132,-0.003823296823,0.3693239552,0.2949994162,-0.001098278994,-0.5885937756,-0.0524594804,-0.4044890428,-0.001098277944,-0.3485823882,-0.07919102154,-0.4195105374,-0.4195460888,0.03631261417,-0.141118893,0.07432453898,1,1,0,11,1,6,9,5,3,2,8,10,4,7
100,25,4.615120517,3.258096538,0.25,-1.21E-09,0.9949874359,-0.2784899214,-0.8358833897,-0.6691216551,-0.01161210025,0.08325936812,0.855046189,-0.02199455331,0.5058118283,0.4250880545,,,,,,,,,,,,0.08072377381,1,1,0,10,1,4,11,3,2,6,8,9,5,7
100,50,4.615120517,3.931825633,0.5,1.90E-09,0.9949874393,-0.3524633024,-1.077345851,-0.2124789735,-0.08765878076,0.08446795928,0.8805658052,-0.001519031863,-0.03881860098,-3.159813187,,,,,,,,,,,,3.120994586,1,1,0,9,1,4,6,3,2,7,10,11,8,5
250,50,5.525452939,3.931825633,0.2,-6.02E-10,0.997997997,-0.04647245157,0.4406522429,-0.7080847074,0.6167606615,0.05338180004,0.9310549326,-0.04361017421,0.1225464147,0.08139785125,-0.08772326975,-0.4558959811,-0.1639447789,-0.6670294744,-0.08772326935,-0.559158922,-0.1206420802,-0.07367451796,-0.07367486079,-0.05777255351,-0.02369752003,0.04114856341,0,1,0,8,1,6,10,5,4,3,11,9,2,7
500,25,6.216606101,3.258096538,0.05,6.60E-12,0.9989994982,0.0622153009,-0.4524627257,0.557292795,-0.5324201864,0.03801194477,0.1669752239,-0.0005243994364,0.306179284,0.7374556736,-0.006120496453,-0.2880259632,0.04835658298,-0.6729694184,-0.006120495712,-0.4150955973,-0.0446540575,0.1690057623,0.1690050757,0.08164255454,0.09970831931,-0.4312763896,0,1,1,7,1,6,9,5,3,4,10,8,2,11
100,10,4.615120517,2.397895273,0.1,-1.38E-09,0.9949874347,-0.4553044574,-0.4974847163,-0.01314966975,-0.4294371914,0.1376720344,0.8890950532,-0.01824685347,0.5014268325,0.4004821135,,,,,,,,,,,,0.100944719,1,1,0,11,1,6,7,4,5,2,8,10,3,9
250,10,5.525452939,2.397895273,0.04,-7.80E-11,0.9979979949,-0.07202081254,-0.5094453241,0.4812921909,-1.051514173,0.0557688274,0.1727332104,-0.002403194796,0.1937654998,0.6066660243,-0.3251192915,-0.1625870678,0.3893986372,0.169262668,-0.3251192804,0.1541358927,0.4726497235,0.3035524014,-0.7906534688,-0.1510422251,0.6541324265,-0.4129005244,1,1,0,9,1,6,5,8,4,2,7,10,3,11
100,50,4.615120517,3.931825633,0.5,3.94E-09,0.9949874348,-0.5425041253,-0.6363659656,-0.4826179126,-0.4156835089,0.07948755189,0.9105059105,-0.0362617743,0.3069289196,-2.604333075,,,,,,,,,,,,2.911261995,1,1,0,8,1,6,9,3,5,4,10,11,2,7
500,50,6.216606101,3.931825633,0.1,8.03E-10,0.9989994993,-0.2801922366,-0.4038297265,-0.1633958187,-0.5490147195,0.0362446319,0.8905779678,-0.01684119469,0.3526005942,0.1729877305,-0.00940440548,-0.6969819688,-0.0716359032,-0.6533863734,-0.00940440781,-0.4393670588,-0.09719829931,-0.2164265051,-0.2164273633,0.004659657218,-0.1529913136,0.1796128637,0,1,0,8,1,6,10,5,2,4,11,9,3,7
250,50,5.525452939,3.931825633,0.2,2.28E-09,0.9979979943,-0.5104454233,-0.6325536121,0.5451672469,0.6773476782,0.05125730725,0.8822904538,-0.02265212857,0.318666296,0.01624071262,-0.3086417654,-0.372603529,-0.312956776,-0.886425318,-0.3086417627,-0.1649011938,-0.5150836761,-0.6430748914,-0.6430783302,-0.341076725,-0.2556514558,0.3024255834,0,1,0,8,1,6,9,3,2,4,11,10,5,7
100,25,4.615120517,3.258096538,0.25,1.30E-10,0.9949874384,-0.1203627362,0.03800210018,0.1849320943,-1.079661323,0.09263211178,0.940693209,-0.02155037357,-0.2794278415,-0.5847764026,,,,,,,,,,,,0.3053485611,1,1,0,8,1,4,7,3,2,6,10,11,5,9
100,10,4.615120517,2.397895273,0.1,-2.47E-09,0.9949874411,0.0544787353,-0.463576218,-0.4827002654,-0.6116361324,0.2242741495,0.9360502302,-0.1427769785,-0.036478931,0.3253955341,,,,,,,,,,,,-0.361874465,1,1,0,9,1,2,6,3,4,11,8,7,10,5
500,10,6.216606101,2.397895273,0.02,-1.11E-10,0.9989995008,-0.2690020299,-0.6791981277,-0.1823658932,-1.015895012,0.06407102512,0.890372208,-0.001300444431,0.3337729632,0.2121502281,-0.005157132266,-0.3589490291,0.03070432079,-0.3404904348,-0.00515713251,-0.4418778892,0.03668659126,-0.001970207492,-1.974208289,0.04407253038,0.03413920749,0.1216227351,1,1,0,10,1,5,9,6,4,2,8,11,3,7
100,50,4.615120517,3.931825633,0.5,3.24E-10,0.994987432,0.1444860383,0.3214329733,0.3596898481,-0.4816593246,0.08460731769,0.9430013229,-0.03942288886,0.2165143952,-4.543452125,,,,,,,,,,,,4.75996652,1,1,0,8,1,4,9,2,3,6,10,11,7,5
500,25,6.216606101,3.258096538,0.05,3.74E-10,0.9989994969,-0.7278214814,-0.1495235257,-0.08405056071,-0.824155717,0.04091957279,0.8991189508,-0.001216976277,0.2070945043,0.1016505957,-0.1352025857,-0.4026517617,-0.1760922773,-0.2956073412,-0.1352025788,-0.2714094769,-0.2465554755,-0.1058187328,-0.105817633,-0.1641372862,-0.3083358705,0.1054439086,0,1,0,9,1,6,8,5,4,2,11,10,3,7
250,25,5.525452939,3.258096538,0.1,-5.38E-10,0.9979979966,-0.1646595524,-0.07006539726,0.6887198138,-0.02730420683,0.07063512883,0.9224754472,-0.01260358891,0.02009124909,-0.1993930036,-0.008696372174,-0.6022702542,-0.114485805,-0.7189958177,-0.008696368904,-0.6722888774,-0.3186867094,0.02531265852,-0.4942391055,-0.0181548201,0.01857291762,0.2194842527,1,1,0,9,1,5,7,6,4,2,11,10,3,8
500,50,6.216606101,3.931825633,0.1,-1.24E-09,0.9989995016,-0.0112973687,0.6418711254,0.1462295974,-0.2555206071,0.04009447264,0.9295457357,-0.01424048727,0.1926401089,0.1997620145,-0.1316207969,-0.7534550732,-0.255072424,-1.539636164,-0.1316207961,-0.892847243,-0.1560546281,-0.489766196,-0.4897682501,-0.1770870517,-0.2429653008,-0.007121905571,0,1,0,9,1,5,8,6,2,4,11,10,3,7
500,10,6.216606101,2.397895273,0.02,6.19E-10,0.9989994962,-0.00209560351,0.3801096875,-0.1411092628,-1.410663254,0.1437268209,0.9274209149,-0.005185672883,0.1077165445,0.3201425672,-0.004996010225,0.1280106606,0.2080819818,-0.3019818348,-0.004996009122,0.06476683256,-0.01464083439,0.1378876892,-5.183132043,0.1529752884,0.1767984472,-0.2124260227,1,1,0,10,1,4,9,6,2,3,8,11,5,7
250,10,5.525452939,2.397895273,0.04,-1.21E-09,0.9979979961,-0.479682742,-0.5882485006,0.2870831282,-0.5806241039,0.1050920239,0.907036864,-0.06421942985,0.1202329799,0.2342085886,-0.1099264473,0.02725752501,0.1849094873,-0.08842021609,-0.1099264467,0.1210966137,-0.05974716573,-0.1538728369,-2.248528086,0.1129598856,-0.008513326643,-0.1139756087,1,1,0,10,1,5,7,6,4,3,9,11,2,8
250,50,5.525452939,3.931825633,0.2,1.29E-09,0.997997999,-0.3591525482,-0.72818389,-0.487453296,-0.04101125593,0.05240526746,0.8875676285,-0.007907646611,0.3441526918,0.3093783649,-0.001750628121,-0.6234900541,0.1418370885,-0.3144153358,-0.001750627682,-0.08699251721,-0.03549690026,0.06312001659,0.06311931992,0.0612735063,0.07915722727,0.03477432689,0,1,0,8,1,6,10,5,4,2,11,9,3,7
500,50,6.216606101,3.931825633,0.1,-1.47E-10,0.9989994994,0.02566126547,-0.4440731244,-0.2652545584,-0.5994317179,0.03722288128,0.1952981221,-0.0009642960995,0.2723322728,0.7295208216,-0.02451505276,-0.02617655412,0.09236056073,-0.1208938392,-0.02451505365,0.1071631379,-0.3214886061,0.1112373633,0.1112370872,-0.008067649718,0.1543082772,-0.4571885488,0,1,1,6,1,5,9,8,3,4,10,7,2,11
100,25,4.615120517,3.258096538,0.25,9.20E-10,0.9949874387,0.1316534294,-0.6348172483,-0.1644567279,-0.6007234344,0.07965637075,0.3236622097,-0.04106487376,-0.001789904641,0.6927647199,,,,,,,,,,,,-0.6945546246,1,1,0,2,1,9,10,8,5,7,4,3,6,11
100,100,4.615120517,4.615120517,1,-1.02E-09,0.9949874394,-0.3539551024,-0.3743968584,-0.08983877896,0.2723248531,0.08204469042,0.9169703285,-0.07034799798,-0.3744467909,-2.297218391,,,,,,,,,,,,1.9227716,0,1,0,6,1,2,3,8,7,4,9,11,5,10
250,25,5.525452939,3.258096538,0.1,1.14E-09,0.9979979955,0.08213966071,-0.1502320188,-0.1369235037,-0.8421332707,0.05573575773,0.1972462371,-0.002107012494,0.2225607008,0.6976082853,-0.0008401797148,0.1617899042,0.01177549076,0.08505052931,-0.0008401799829,0.08569292929,-0.2112049921,-0.03655279677,-0.03655718417,0.06133153294,-0.1446533548,-0.4750475845,1,1,0,6,1,5,10,8,4,2,9,7,3,11
500,10,6.216606101,2.397895273,0.02,3.23E-10,0.9989994975,0.03258581788,-0.5833966114,-0.2983832057,-1.170521858,0.0371529391,0.1433897131,-0.004672587503,0.195431381,0.5881060254,-0.01426179367,-0.1793010482,0.03602841934,-0.2313402207,-0.01426179258,-0.1397417542,-0.03460876508,-0.2127131607,-1.006331183,0.08839568099,-0.0006582844954,-0.3926746444,1,1,0,9,1,8,6,7,4,2,5,10,3,11
100,25,4.615120517,3.258096538,0.25,-1.22E-09,0.9949874357,-0.4871267884,-0.7818963994,0.1325759954,-0.5346759755,0.08469526397,0.8599933485,-0.3194938464,-0.1559112957,-0.4923041283,,,,,,,,,,,,0.3363928326,1,1,0,8,1,5,7,3,2,6,10,11,4,9
250,10,5.525452939,2.397895273,0.04,1.69E-09,0.9979979944,-0.6416658715,-0.6875461693,0.8563227542,0.3724237617,0.108590938,0.8813416623,-0.008722195625,0.4700363039,0.20269633,-0.2742065538,-0.6013394522,-0.286314333,-2.027189522,-0.2742065457,-0.6521826321,-0.4270909668,-0.2566440687,-89.94365164,-0.06992317823,-0.3434344656,0.2673399739,1,1,0,10,1,5,8,4,6,2,9,11,3,7
250,25,5.525452939,3.258096538,0.1,-1.22E-09,0.9979979976,-0.2584404303,0.4249103529,-0.0616483312,-0.2618864363,0.06984408487,0.9227166557,-0.01534830941,0.2605253939,0.2922324269,-9.95E-06,-0.7582911749,0.2154321304,-0.8106248436,-9.95E-06,-0.3787157337,0.1232496065,0.06627313759,0.06627172604,0.08510660154,0.1477089474,-0.031707033,1,1,0,9,1,4,8,6,2,3,11,10,5,7
508,10,6.232448017,2.397895273,0.01968503937,8.386515748,2.863578969,2.740681613,12.5872771,1.206142825,0.2393594318,0.4258877753,0.9236739066,-0.007654260428,0.5065167226,0.5606325723,-0.06978463967,0.09831119521,0.07690862278,0.2299147437,-0.06978461892,0.1262196452,0.03661369479,0.3271612077,-1.838406256,-0.0903304754,0.1998468749,-0.05411584968,1,1,0,4,1,3,9,7,2,6,10,5,8,11
27,10,3.33220451,2.397895273,0.3703703704,5389.666667,1138.465146,0.1271437894,-1.190283323,1.470393311,1.077292474,0.906027564,0.9983997672,-0.1239601063,0.1976246486,0.9999659799,,,,,,,,,,,,-0.8023413313,1,0,1,1,3,4,10,7,5,9,11,2,8,6
52,9,3.970291914,2.302585093,0.1730769231,18.08653846,4.351968116,-1.122608912,1.794195487,0.1549937603,-1.325839345,0.3410900856,0.7260418169,-0.003425988314,-0.4144324827,0.7292746,,,,,,,,,,,,-1.143707083,1,0,1,4,1,2,7,8,3,10,11,5,9,6
235,12,5.463831805,2.564949357,0.05106382979,51.51446809,44.96997063,1.288194926,1.67209784,3.014537967,7.08882879,0.7487009972,0.9420299908,-0.01835143355,0.6441776664,0.8791226387,-0.1649584055,0.3550474157,0.4799254201,0.219184998,-0.1649584014,0.5500860078,0.3484460528,0.4014970165,0.4014969786,-0.1677869749,0.5335916433,-0.2349449722,1,1,1,2,1,5,10,7,8,4,11,3,6,9
42,15,3.761200116,2.772588722,0.3571428571,69.91190476,11.74326965,0.3789069584,-0.52297762,0.9758581084,0.1428573444,0.4149164166,0.9492601569,-0.2077047609,-0.07634937915,0.6586727182,,,,,,,,,,,,-0.7350220973,1,0,0,2,3,5,6,7,4,8,11,1,9,10
42,9,3.761200116,2.302585093,0.2142857143,89.83571429,46.82843469,0.9266135988,1.196149685,2.461494795,4.086778324,0.3576436595,0.8895985146,-0.01778185903,0.07701145322,0.2061162695,,,,,,,,,,,,-0.1291048162,1,0,0,10,1,2,9,4,6,8,11,3,7,5
1000,10,6.908754779,2.397895273,0.01,3.801,0.8108014554,0.01753742982,-0.8465343608,0.8054368717,-1.074555097,0.1265564943,0.3987214301,-0.002068517505,0.1063302839,0.3427158371,-0.1641821663,-0.3495508432,0.0485074451,-0.8244837254,-0.1641821663,-0.07767351678,-0.005067294703,0.04797789781,-0.7388462114,0.2441815765,0.02626734972,-0.2363855532,0,1,0,2,11,9,1,7,4,5,10,3,6,8
60,16,4.110873864,2.833213344,0.2666666667,406.4133333,651.4679525,2.614084214,6.63063663,0.4609641858,-1.032063008,0.1914612928,0.6593341107,-0.04459797454,0.4442477186,0.8747157583,,,,,,,,,,,,-0.4304680397,1,0,0,3,1,7,10,4,6,8,11,2,9,5
75,14,4.33073334,2.708050201,0.1866666667,1.790122079,2.301004736,1.657966413,2.043791788,1.907874501,2.754383791,0.2486518425,0.8251501397,-0.05394840351,-0.186987502,-10.03571973,,,,,,,,,,,,9.848732224,1,0,0,2,1,6,3,10,7,5,9,11,4,8
145,94,4.983606622,4.553876892,0.6482758621,4.613793103,10.82091602,5.533384027,42.18388043,8.162302736,71.85374281,0.4063651936,1,-0.003955519194,-0.002807415342,-1.63483525,-0.06094092445,0.4483055472,0.274563533,0.06896267611,-0.06094092445,0.07776012862,-0.8975861975,-0.2911763218,-2.024239287,-0.1648375116,0.3361104727,1.632027835,0,1,0,6,5,4,9,1,7,3,10,11,2,8
31,30,3.465735903,3.433987204,0.9677419355,445.2258065,502.607569,1.651398237,1.921984941,-0.412264283,0.2991311941,0.1765095694,0.7802239563,-0.04117296823,0.3862792109,0.6088742686,,,,,,,,,,,,-0.2225950577,1,0,0,4,1,5,10,7,6,9,11,3,8,2
93,23,4.543294782,3.17805383,0.247311828,624.411828,1129.804419,4.188075145,21.80867974,4.476706529,18.04255118,0.1843580876,0.7395766391,-1.670893255,-0.1081442734,-2.631379226,,,,,,,,,,,,2.523234953,1,0,0,4,2,6,1,11,8,7,3,10,9,5
47,13,3.871201011,2.63905733,0.2765957447,194,39.46935251,0.3790970243,-1.057023228,2.713375371,6.246257014,0.3288858019,0.9935864832,-0.1445967663,0.4848575884,0.729183701,,,,,,,,,,,,-0.2443261126,1,0,1,3,1,2,8,5,4,10,11,6,9,7
53,9,3.988984047,2.302585093,0.1698113208,0.5132075472,0.3355185993,0.9723852608,0.7121080388,1.600636566,0.9830164115,0.3757054501,0.9272050615,-0.0007569664267,0.5949742524,0.8654919781,,,,,,,,,,,,-0.2705177257,1,0,1,3,1,4,8,5,7,9,6,2,10,11
59,15,4.094344562,2.772588722,0.2542372881,22.96610169,46.26854776,4.994974393,27.22196046,1.032377222,0.1204129554,0.2474003297,0.9837471051,-0.02406187925,-0.3242611144,1,,,,,,,,,,,,-1.324261114,1,0,0,1,3,8,7,11,4,10,5,2,9,6
200,19,5.303304908,2.995732274,0.095,1.125,0.4575751304,3.596179684,11.43640009,1.32355438,1.859327348,0.113498563,0.5370804557,-0.0006574794866,-0.6134020619,-0.06891243674,-0.0824742268,-0.08247435093,-0.0824742268,-0.0824742268,-0.0824742268,-0.0824742268,-1.197242461,-0.0824742268,-0.0824742268,-0.0824742268,-0.0824742268,-0.5444896251,1,1,0,4,6,10,1,7,9,2,8,5,3,11